publishedAt,title,viewCount
2018-10-26T13:16:45Z,バンドリ！ ガールズバンドパーティ！@ハロハピCiRCLE放送局 第18回,201219
2018-10-19T03:30:58Z,『君に届け』Poppin'Party(難易度：EXPERT)【ガルパ プレイ動画】,281014
2018-10-18T15:00:03Z,ハロー、ハッピーワールド！「キミがいなくちゃっ！」アニメMV（フルサイズVer）,1544775
2018-10-16T09:00:05Z,Afterglow 3rd Single 「ツナグ、ソラモヨウ」CM,88643
2018-10-10T06:30:00Z,【試聴動画】ハロー、ハッピーワールド！ 3rd Single「キミがいなくちゃっ！」(12/5発売!!),152839
2018-10-08T05:48:39Z,ハロー、ハッピーワールド！『キミがいなくちゃっ！』MV Short ver.,239353
2018-10-08T05:48:04Z,ハロー、ハッピーワールド！ 1章ダイジェストMOVIE,94577
2018-10-03T06:00:00Z,Glitter*Green「Don't be afraid!」＆ミルキィホームズ「毎日くらいまっくす☆／そして、群青にとけていく」CM,82627
2018-10-01T09:47:15Z,【試聴動画】Glitter*Green Single「Don't be afraid!」(11/21発売!!),352816
2018-10-01T05:20:45Z,【RAISE A SUILEN】「CharaExpoUSA」コメントムービー,59929
2018-09-26T06:00:01Z,「THE THIRD(仮) 1st ライブ」 開封動画 & 6th☆LIVEタイトル公開！,41350
2018-09-23T06:00:04Z,【試聴動画】「高校生バイト応援ソングをつくろう！バンド」描き下ろし楽曲！「ひとりじゃないんだから」(9/24発売!!),203190
2018-09-23T05:20:07Z,バンドリ！ ガールズバンドパーティ！@ハロハピCiRCLE放送局 出張版 in TGS2018,263728
2018-09-22T03:11:05Z,ポッピンラジオ!×RADIO SHOUT! スペシャルコラボステージ in TGS2018,201366
2018-09-21T09:00:03Z,Afterglow 「ツナグ、ソラモヨウ」アニメMV（フルサイズver ）,1506389
2018-09-19T10:00:48Z,『新宝島』ハロー、ハッピーワールド！(難易度：EXPERT)【ガルパ プレイ動画】,427472
2018-09-14T08:00:03Z,『DISCOTHEQUE』Pastel＊Palettes(難易度：EXPERT)【ガルパ プレイ動画】,358086
2018-09-10T09:00:09Z,【試聴動画】Afterglow 3rd Single「ツナグ、ソラモヨウ」(10/31発売!!),171563
2018-09-08T05:52:02Z,Afterglow『ツナグ、ソラモヨウ』MV Short ver.,305341
2018-09-08T05:51:28Z,Afterglow 1章ダイジェストMOVIE,106892
2018-09-06T06:07:21Z,Poppin'Party 11th Single「ガールズコード」CM,40600
2018-09-06T03:00:02Z,「バンドリ！ ガールズバンドパーティ！」全世界ユーザー数1000万人突破！CM,58309
2018-09-04T04:19:22Z,2018年9月26日（水）発売！「THE THIRD(仮)1st ライブ」,39089
2018-09-01T09:00:02Z,【試聴動画】Poppin'Party 11th Single カップリング曲「切ないSandglass」(10/3発売!!),150493
2018-08-31T09:30:00Z,バンドリーマー感謝キャラバンお渡し用CD試聴動画公開！,103023
2018-08-31T08:00:10Z,【Roselia Fan Meeting 2018 LIVE VIEWING】開催決定！,53217
2018-08-30T09:00:03Z,「Roselia 1st写真集Ehre」キャスト告知動画（part02）,30058
2018-08-24T09:00:05Z,「Roselia 1st写真集Ehre」キャスト告知動画（part01）,57280
2018-08-23T03:15:08Z,『ロミオとシンデレラ』Poppin'Party(難易度：EXPERT)【ガルパ プレイ動画】,447517
2018-08-22T09:00:00Z,【BanG Dream!】「バンドリ－マー感謝キャラバン」告知動画（Raychell）,57807
2018-08-22T03:00:14Z,『エイリアンエイリアン』ハロー、ハッピーワールド！(難易度：EXPERT)【ガルパ プレイ動画】,430243
2018-08-21T09:21:57Z,【BanG Dream!】「バンドリ－マー感謝キャラバン」告知動画（相羽あいな）,73723
2018-08-21T03:29:45Z,『ロストワンの号哭』Afterglow(難易度：EXPERT)【ガルパ プレイ動画】,553979
2018-08-20T09:00:11Z,【BanG Dream!】「バンドリ－マー感謝キャラバン」告知動画（愛美）,64731
2018-08-17T03:04:07Z,ガルパ×初音ミクコラボ CM,235541
2018-08-12T01:59:36Z,RoseliaのRADIO SHOUT! なつやすみ出張版（ガルパなつやすみin秋葉原）,385003
2018-08-11T05:51:09Z,バンドリ！TV　presents戸山姉妹 スペシャルステージ ～ヴァイスシュヴァルツ×ヴォイスアクターカードコレクション～,76689
2018-08-09T03:00:01Z,『GO! GO! MANIAC』ハロー、ハッピーワールド！(難易度：EXPERT)【ガルパ プレイ動画】,371588
2018-08-08T13:25:52Z,バンドリ！ ガールズバンドパーティ！@ハロハピCiRCLE放送局 第16回,259739
2018-08-08T11:00:06Z,【試聴動画】Poppin'Party 11th Single「ガールズコード」(10/3発売!!),158739
2018-08-08T02:36:04Z,「ガルパなつやすみin秋葉原」CM,39108
2018-08-04T03:00:11Z,『シャルル』Roselia(難易度：EXPERT)【ガルパ プレイ動画】,685939
2018-07-30T08:02:17Z,『夏祭り』Poppin'Party(難易度：EXPERT)【ガルパ プレイ動画】,351576
2018-07-23T09:00:26Z,【ティアドロップス＆熱色スターマイン】300万再生記念ムービー【愛美＆相羽あいな】,83573
2018-07-23T08:24:47Z,ミニアニメ「BanG Dream! ガルパ☆ピコ」主題歌「ピコっと！パピっと！！ガルパ☆ピコ！！！」,123895
2018-07-19T09:05:53Z,Pastel＊Palettes 3rd Single「もういちどルミナス」CM,80581
2018-07-19T03:00:32Z,『Life Will Change』Poppin'Party(難易度：EXPERT)【ガルパ プレイ動画】,238871
2018-07-18T08:49:52Z,『Reach Out To The Truth』Afterglow(難易度：EXPERT)【ガルパ プレイ動画】,211423
2018-07-17T03:00:04Z,『キミの記憶』Roselia(難易度：EXPERT)【ガルパ プレイ動画】,340573
2018-07-16T03:00:04Z,Roselia 1st写真集「Ehre」CM,76374
2018-07-13T14:12:34Z,バンドリ！ ガールズバンドパーティ！@ハロハピCiRCLE放送局 第15回,364643
2018-07-12T09:21:48Z,【THE THIRD（仮）】2ndライブグッズ紹介動画,42779
2018-07-07T23:30:02Z,「バンドリ！ ガールズバンドパーティ！」CM(ケニー・オメガ選手篇),191708
2018-07-04T08:02:59Z,バンドリ！夏の大発表会,146893
2018-07-03T09:00:04Z,【バンドリ！】ヴァイスシュヴァルツ公認大会「バンドリーグ！」CM,36506
2018-07-02T09:13:45Z,【ガルパ】ヴァイスシュヴァルツ　スペシャルパック「バンドリ！ ガールズバンドパーティ！」,36120
2018-07-02T03:00:00Z,「BanG Dream! ガルパ☆ピコ」web用CM,124616
2018-06-29T08:42:33Z,Roselia 6th Single「R」CM,180546
2018-06-29T08:40:48Z,Poppin'Party 10th Single「二重の虹（ダブル レインボウ）/最高(さあ行こう)！」CM,104834
2018-06-29T03:00:59Z,『DAYS』Poppin'Party(難易度：EXPERT)【ガルパ プレイ動画】,278288
2018-06-28T12:00:01Z,Pastel＊Palettes「もういちど ルミナス」アニメMV（フルサイズver ）,1794722
2018-06-22T13:14:58Z,バンドリ！ ガールズバンドパーティ！@ハロハピCiRCLE放送局 第14回,232424
2018-06-22T12:57:05Z,【試聴動画】ミニアニメ「BanG Dream! ガルパ☆ピコ」主題歌「ピコっと！パピっと！！ガルパ☆ピコ！！！」(8/22発売!!),373386
2018-06-22T12:57:01Z,【試聴動画】Roselia 6th Single 「R」(7/25発売!!),550316
2018-06-22T04:00:03Z,「ぱすてるらいふ」第6話,554104
2018-06-20T10:00:19Z,【試聴動画】Pastel＊Palettes 3rd Single 「もういちどルミナス」(8/8発売!!),129399
2018-06-18T08:45:39Z,「青夏 きみに恋した30日」×バンドリ！ ガールズバンドパーティ！　タイアップCM,106012
2018-06-18T05:54:02Z,Pastel＊Palettes 1章ダイジェストMOVIE,97147
2018-06-18T05:52:28Z,Pastel＊Palettes『もういちど ルミナス』MV Short ver.,312057
2018-06-15T04:00:06Z,「ぱすてるらいふ」第5話,624828
2018-06-09T03:15:02Z,『Fantastic future』Pastel＊Palettes(難易度：EXPERT)【ガルパ プレイ動画】,332432
2018-06-08T07:18:28Z,月刊ブシロードで「コミック版 BanG Dream! バンドリ」を読もう！伊藤彩沙編,14148
2018-06-08T07:16:13Z,月刊ブシロードで「コミック版 BanG Dream! バンドリ」を読もう！愛美編,13639
2018-06-08T04:00:00Z,「ぱすてるらいふ」第4話,731385
2018-06-08T01:00:05Z,【ハロー、ハッピーワールド！】ヴァイスシュヴァルツ　トライアルデッキ＋(プラス)CM,35642
2018-06-07T10:00:08Z,「バンドリ！ ガールズバンドパーティ！ カバーコレクション Vol.1」CM,122343
2018-06-03T03:00:00Z,『六兆年と一夜物語』Roselia(難易度：EXPERT)【ガルパ プレイ動画】,979042
2018-06-01T03:59:56Z,「ぱすてるらいふ」第3話,655042
2018-05-31T09:00:02Z,Roselia「Neo-Aspect」アニメMV（フルサイズVer ）,5317396
2018-05-30T10:00:00Z,トレーディングカード「あいみんとおざぴゅあ」CM第1弾【7/27(金)発売】,13693
2018-05-30T07:16:27Z,「月刊ブシロード7月号」CM【6/8(金)発売】,20356
2018-05-30T03:31:40Z,『太陽曰く燃えよカオス』ハロー、ハッピーワールド！(難易度：EXPERT)【ガルパ プレイ動画】,263113
2018-05-25T13:19:34Z,バンドリ！ ガールズバンドパーティ！@ハロハピCiRCLE放送局 第13回,250638
2018-05-25T04:00:40Z,「ぱすてるらいふ」第2話,809414
2018-05-21T06:44:08Z,バンドリ！ ガールズバンドパーティ！ 新プロモーションビデオ,118455
2018-05-21T04:00:02Z,今井リサ(CV.中島由貴) Roselia【ガルパ 自己紹介動画】,147958
2018-05-19T05:57:20Z,Roselia『Neo-Aspect』MV Short ver.,404024
2018-05-19T05:56:48Z,Roselia 1章ダイジェストMOVIE,195532
2018-05-18T04:00:01Z,「ぱすてるらいふ」第1話,1196214
2018-05-17T04:12:31Z,アニメ「BanG Dream! 2nd Season」制作決定！,107738
2018-05-15T09:13:28Z,【試聴動画】Poppin'Party 10th Single 「二重の虹(ダブル レインボウ)／最高(さあ行こう)！」(7/11発売!!),309911
2018-05-12T13:10:38Z,アニメ「BanG Dream! ガルパ☆ピコ」放送決定!!,224254
2018-05-09T03:34:19Z,『イマジネーション』Afterglow(難易度：EXPERT)【ガルパ プレイ動画】,269773
2018-05-08T12:16:32Z,Poppin'Party 「Poppin’Party 2015-2017 LIVE BEST」CM,49354
2018-05-08T12:10:03Z,【Day2:Roselia】BanG Dream! 5th☆LIVE ライブ･ビューイング開催決定！,30852
2018-05-08T12:09:54Z,【Day1:Poppin'Party】BanG Dream! 5th☆LIVE ライブ･ビューイング開催決定！,19263
2018-05-07T09:00:01Z,「バンドリ！ ガールズバンドパーティ！」ローソンコラボキャンペーンCM,110967
2018-05-04T03:05:40Z,『Believe in my existence』Roselia(難易度：EXPERT)【ガルパ プレイ動画】,276118
2018-05-02T08:00:02Z,『気まぐれロマンティック』Pastel＊Palettes(難易度：EXPERT)【ガルパ プレイ動画】,252698
2018-04-29T11:00:01Z,5th☆LIVE直前 BanG Dream! ライブ特BanG!　#3,1429248
2018-04-27T05:58:08Z,Poppin’Party 1章ダイジェストMOVIE,87084
2018-04-23T13:12:40Z,バンドリ！ ガールズバンドパーティ！@ハロハピCiRCLE放送局 第12回,235273
2018-04-23T12:16:19Z,『みくみくにしてあげる♪【してやんよ】』Pastel＊Palettes(難易度：EXPERT)【ガルパ プレイ動画】,267189
2018-04-22T11:00:01Z,5th☆LIVE直前 BanG Dream! ライブ特BanG!　#2,1198288
2018-04-17T12:00:06Z,Roselia 1st Album「Anfang」CM,158394
2018-04-16T09:00:00Z,「バンドリ！ ガールズバンドパーティ！」1周年CM,78993
2018-04-15T11:00:05Z,5th☆LIVE直前 BanG Dream! ライブ特BanG!　#1,1423790
2018-04-14T03:00:02Z,【Afterglow】ヴァイスシュヴァルツ　トライアルデッキ＋(プラス)CM,32042
2018-04-09T01:00:00Z,「バンドリ！ ガールズバンドパーティ！」紹介動画,46142
2018-03-24T05:50:30Z,バンドリ！ ガールズバンドパーティ！ スペシャルステージ for bilibili,99654
2018-03-16T15:30:02Z,【試聴動画】Roselia 1stアルバム「Anfang」(5/2発売!!),214496
2018-03-16T13:49:49Z,『GLAMOROUS SKY』Poppin'Party(難易度：EXPERT)【ガルパ プレイ動画】,212116
2018-03-16T13:46:40Z,『This game』Roselia(難易度：EXPERT)【ガルパ プレイ動画】,237884
2018-03-16T00:52:13Z,【1周年記念ムービー】第6弾！〜CiRCLE編〜,41829
2018-03-15T03:53:19Z,「ガルパ特番 〜1周年直前！生放送SP〜」アフタートーク,47065
2018-03-15T01:01:10Z,【1周年記念ムービー】第5弾！〜ハロー、ハッピーワールド！編〜,59193
2018-03-14T05:29:35Z,【試聴動画】Roselia 1stアルバム「Anfang」収録曲「Legendary」(5/2発売!!),277273
2018-03-14T00:57:51Z,【1周年記念ムービー】第4弾！〜Roselia編〜,70774
2018-03-13T14:51:45Z,「バンドリ！ ガールズバンドパーティ！」紹介動画  〜1周年編〜,48149
2018-03-13T00:52:33Z,【1周年記念ムービー】第3弾！〜Pastel＊Palettes編〜,70269
2018-03-12T00:50:13Z,【1周年記念ムービー】第2弾！〜Afterglow編〜,91520
2018-03-11T00:50:08Z,【1周年記念ムービー】第1弾！〜Poppin'Party編〜,107420
2018-03-10T02:00:01Z,Poppin’Party 9th Single「CiRCLING」CM,56473
2018-03-10T02:00:00Z,Roselia 5th Single「Opera of the wasteland」CM,61740
2018-03-09T15:00:34Z,【試聴動画】Roselia 1stアルバム「Anfang」収録曲「Neo-Aspect」(5/2発売!!),313074
2018-03-09T13:30:25Z,『ハレ晴レユカイ』ハロハピ×蘭×彩(難易度：EXPERT)【ガルパ プレイ動画】,251648
2018-03-09T07:35:14Z,【Pastel＊Palettes】ヴァイスシュヴァルツ　トライアルデッキ＋(プラス),24718
2018-03-05T10:08:24Z,【第二弾！】ヴァイスシュヴァルツ ブースターパック「バンドリ！ ガールズバンドパーティ！」開封動画♪,158166
2018-02-27T08:35:14Z,『fantastic dreamer』ハロー、ハッピーワールド！(難易度：EXPERT)【ガルパ プレイ動画】,212216
2018-02-23T13:10:24Z,バンドリ！ ガールズバンドパーティ！@ハロハピCiRCLE放送局 第11回,182849
2018-02-22T08:00:01Z,『Shangri-La』Roselia(難易度：EXPERT)【ガルパ プレイ動画】,238145
2018-02-14T11:00:02Z,【試聴動画】Roselia 5th Single カップリング曲「軌跡」(3/21発売!!),312747
2018-02-10T02:00:03Z,ハロー、ハッピーワールド！2nd Single「ゴーカ！ごーかい！？ファントムシーフ！」CM,47938
2018-02-09T08:31:51Z,『SAKURAスキップ』Pastel＊Palettes(難易度：EXPERT)【ガルパ プレイ動画】,224005
2018-02-06T09:00:04Z,「ガルパライブ＆ガルパーティ！in東京」開催報告動画【バンドリ！】,39829
2018-02-05T07:58:11Z,ヴァイスシュヴァルツ「バンドリ！ ガールズバンドパーティ！」実写CM,138834
2018-02-04T03:00:01Z,【試聴動画】Poppin'Party 9th Single カップリング曲「Light Delight」(3/21発売!!),213038
2018-01-30T08:00:01Z,『メランコリック』Poppin'Party(難易度：EXPERT)【ガルパ プレイ動画】,199470
2018-01-28T08:00:01Z,【試聴動画】Roselia 5th Single 表題曲「Opera of the wasteland」(3/21発売!!),353951
2018-01-28T03:00:01Z,Afterglow 2nd single「Hey-day狂騒曲(カプリチオ)」,77054
2018-01-27T08:06:10Z,【試聴動画】Poppin'Party 9th Single 表題曲「CiRCLING」(3/21発売!!),158577
2018-01-20T08:25:26Z,『プライド革命』Afterglow(難易度：EXPERT)【ガルパ プレイ動画】,327401
2018-01-17T00:58:18Z,Pastel＊Palettes 2nd single「ゆら・ゆらRing-Dong-Dance」CM,42392
2018-01-14T05:16:16Z,バンドリ！ガルパラジオ with Afterglow ガルパーティ！出張版（ガルパーティ！in東京）,720314
2018-01-14T03:29:24Z,バンドリ！ポッピンラジオ！ガルパーティ！出張版（ガルパーティ！in東京）,250892
2018-01-13T05:13:58Z,バンドリ！ ガールズバンドパーティ！ @ハロハピCiRCLE放送局出張版（ガルパーティ！in東京）,295255
2018-01-13T03:32:50Z,RoseliaのRADIO SHOUT! ガルパーティ！出張版（ガルパーティ！in東京）,849610
2018-01-10T05:16:52Z,【ガルパ】「ガルパライブ＆ガルパーティ！in東京」グッズ開封動画【愛美＆相羽あいな】,32099
2018-01-09T10:33:15Z,【試聴動画】ハロー、ハッピーワールド！ 2nd Single カップリング曲「YAPPY！SCHOOL CARNIVAL☆彡」(2/14発売!!),76467
2018-01-09T06:00:00Z,【試聴動画】ハロー、ハッピーワールド！ 2nd Single カップリング曲「せかいのっびのびトレジャー！」(2/14発売!!),99503
2018-01-09T02:00:01Z,【試聴動画】ハロー、ハッピーワールド！ 2nd Single 表題曲「ゴーカ！ごーかい！？ファントムシーフ！」(2/14発売!!),169726
2018-01-05T03:00:01Z,【ガルパ】「ガルパライブ＆ガルパーティ！in東京」グッズ紹介動画【前島亜美】,118286
2017-12-29T03:00:03Z,『君じゃなきゃダメみたい』Poppin'Party(難易度：EXPERT)【ガルパ プレイ動画】,401403
2017-12-28T03:00:00Z,『Redo』Afterglow(難易度：EXPERT)【ガルパ プレイ動画】,505763
2017-12-27T03:00:00Z,【ガルパ】「ガルパライブ＆ガルパーティ！in東京」グッズ紹介動画【伊藤美来＆豊田萌絵】,52792
2017-12-26T03:01:24Z,『残酷な天使のテーゼ』Roselia(難易度：EXPERT)【ガルパ プレイ動画】,500367
2017-12-25T15:00:02Z,「カードショップでガルパを遊ぼうキャンペーン♪」CM【ヴァイスシュヴァルツ】,33420
2017-12-24T03:33:58Z,『Dragon Night』ハロー、ハッピーワールド！(難易度：EXPERT)【ガルパ プレイ動画】,493877
2017-12-23T03:00:02Z,【BanG Dream!】コミックマーケット93グッズ紹介！【愛美＆大塚紗英】,27235
